Fecha;Variable;Valor;Código validación;Unidad
1/2/12 23:30;Temperatura  a 0.1m;3.22;1;ºC
1/2/12 23:40;Temperatura  a 0.1m;3.11;1;ºC
1/2/12 23:50;Temperatura  a 0.1m;2.96;1;ºC
2/2/12 0:00;Temperatura  a 0.1m;2.79;1;ºC
2/2/12 0:10;Temperatura  a 0.1m;2.52;1;ºC
2/2/12 0:20;Temperatura  a 0.1m;2.51;1;ºC
2/2/12 0:30;Temperatura  a 0.1m;2.52;1;ºC
2/2/12 0:40;Temperatura  a 0.1m;2.28;1;ºC
2/2/12 0:50;Temperatura  a 0.1m;2.10;1;ºC
2/2/12 1:00;Temperatura  a 0.1m;2.03;1;ºC
2/2/12 1:10;Temperatura  a 0.1m;2.06;1;ºC
2/2/12 1:20;Temperatura  a 0.1m;2.05;1;ºC
2/2/12 1:30;Temperatura  a 0.1m;1.88;1;ºC
2/2/12 1:40;Temperatura  a 0.1m;1.99;1;ºC
2/2/12 1:50;Temperatura  a 0.1m;2.14;1;ºC
2/2/12 2:00;Temperatura  a 0.1m;2.12;1;ºC
2/2/12 2:10;Temperatura  a 0.1m;2.37;1;ºC
2/2/12 2:20;Temperatura  a 0.1m;2.29;1;ºC
2/2/12 2:30;Temperatura  a 0.1m;2.16;1;ºC
2/2/12 2:40;Temperatura  a 0.1m;1.96;1;ºC
2/2/12 2:50;Temperatura  a 0.1m;1.83;1;ºC
2/2/12 3:00;Temperatura  a 0.1m;1.77;1;ºC
2/2/12 3:10;Temperatura  a 0.1m;1.93;1;ºC
2/2/12 3:20;Temperatura  a 0.1m;1.70;1;ºC
2/2/12 3:30;Temperatura  a 0.1m;2.00;1;ºC
2/2/12 3:40;Temperatura  a 0.1m;2.09;1;ºC
2/2/12 3:50;Temperatura  a 0.1m;2.03;1;ºC
2/2/12 4:00;Temperatura  a 0.1m;1.68;1;ºC
2/2/12 4:10;Temperatura  a 0.1m;1.52;1;ºC
2/2/12 4:20;Temperatura  a 0.1m;1.84;1;ºC
2/2/12 4:30;Temperatura  a 0.1m;1.93;1;ºC
2/2/12 4:40;Temperatura  a 0.1m;1.96;1;ºC
2/2/12 4:50;Temperatura  a 0.1m;1.85;1;ºC
2/2/12 5:00;Temperatura  a 0.1m;1.78;1;ºC
2/2/12 5:10;Temperatura  a 0.1m;1.62;1;ºC
2/2/12 5:20;Temperatura  a 0.1m;1.55;1;ºC
2/2/12 5:30;Temperatura  a 0.1m;1.58;1;ºC
2/2/12 5:40;Temperatura  a 0.1m;1.58;1;ºC
2/2/12 5:50;Temperatura  a 0.1m;1.55;1;ºC
2/2/12 6:00;Temperatura  a 0.1m;1.31;1;ºC
2/2/12 6:10;Temperatura  a 0.1m;1.24;1;ºC
2/2/12 6:20;Temperatura  a 0.1m;1.09;1;ºC
2/2/12 6:30;Temperatura  a 0.1m;1.05;1;ºC
2/2/12 6:40;Temperatura  a 0.1m;0.91;1;ºC
2/2/12 6:50;Temperatura  a 0.1m;1.01;1;ºC
2/2/12 7:00;Temperatura  a 0.1m;0.87;1;ºC
2/2/12 7:10;Temperatura  a 0.1m;0.89;1;ºC
2/2/12 7:20;Temperatura  a 0.1m;0.93;1;ºC
2/2/12 7:30;Temperatura  a 0.1m;1.05;1;ºC
2/2/12 7:40;Temperatura  a 0.1m;1.34;1;ºC
2/2/12 7:50;Temperatura  a 0.1m;1.30;1;ºC
2/2/12 8:00;Temperatura  a 0.1m;1.41;1;ºC
2/2/12 8:10;Temperatura  a 0.1m;1.30;1;ºC
2/2/12 8:20;Temperatura  a 0.1m;1.33;1;ºC
2/2/12 8:30;Temperatura  a 0.1m;1.47;1;ºC
2/2/12 8:40;Temperatura  a 0.1m;1.80;1;ºC
2/2/12 8:50;Temperatura  a 0.1m;2.44;1;ºC
2/2/12 9:00;Temperatura  a 0.1m;2.95;1;ºC
2/2/12 9:10;Temperatura  a 0.1m;3.51;1;ºC
2/2/12 9:20;Temperatura  a 0.1m;3.84;1;ºC
2/2/12 9:30;Temperatura  a 0.1m;4.29;1;ºC
2/2/12 9:40;Temperatura  a 0.1m;4.66;1;ºC
2/2/12 9:50;Temperatura  a 0.1m;5.32;1;ºC
2/2/12 10:00;Temperatura  a 0.1m;5.84;1;ºC
2/2/12 10:10;Temperatura  a 0.1m;5.82;1;ºC
2/2/12 10:20;Temperatura  a 0.1m;5.81;1;ºC
2/2/12 10:30;Temperatura  a 0.1m;6.13;1;ºC
2/2/12 10:40;Temperatura  a 0.1m;6.24;1;ºC
2/2/12 10:50;Temperatura  a 0.1m;6.42;1;ºC
2/2/12 11:00;Temperatura  a 0.1m;6.27;1;ºC
2/2/12 11:10;Temperatura  a 0.1m;6.92;1;ºC
2/2/12 11:20;Temperatura  a 0.1m;6.95;1;ºC
2/2/12 11:30;Temperatura  a 0.1m;6.37;1;ºC
2/2/12 11:40;Temperatura  a 0.1m;5.30;1;ºC
2/2/12 11:50;Temperatura  a 0.1m;6.58;1;ºC
2/2/12 12:00;Temperatura  a 0.1m;6.14;1;ºC
2/2/12 12:10;Temperatura  a 0.1m;6.10;1;ºC
2/2/12 12:20;Temperatura  a 0.1m;7.00;1;ºC
2/2/12 12:30;Temperatura  a 0.1m;6.59;1;ºC
2/2/12 12:40;Temperatura  a 0.1m;6.20;1;ºC
2/2/12 12:50;Temperatura  a 0.1m;6.83;1;ºC
2/2/12 13:00;Temperatura  a 0.1m;5.37;1;ºC
2/2/12 13:10;Temperatura  a 0.1m;6.17;1;ºC
2/2/12 13:20;Temperatura  a 0.1m;6.43;1;ºC
2/2/12 13:30;Temperatura  a 0.1m;5.50;1;ºC
2/2/12 13:40;Temperatura  a 0.1m;7.38;1;ºC
2/2/12 13:50;Temperatura  a 0.1m;7.12;1;ºC
2/2/12 14:00;Temperatura  a 0.1m;5.40;1;ºC
2/2/12 14:10;Temperatura  a 0.1m;6.24;1;ºC
2/2/12 14:20;Temperatura  a 0.1m;7.27;1;ºC
2/2/12 14:30;Temperatura  a 0.1m;6.94;1;ºC
2/2/12 14:40;Temperatura  a 0.1m;6.69;1;ºC
2/2/12 14:50;Temperatura  a 0.1m;7.03;1;ºC
2/2/12 15:00;Temperatura  a 0.1m;6.19;1;ºC
2/2/12 15:10;Temperatura  a 0.1m;6.70;1;ºC
2/2/12 15:20;Temperatura  a 0.1m;6.78;1;ºC
2/2/12 15:30;Temperatura  a 0.1m;6.35;1;ºC
2/2/12 15:40;Temperatura  a 0.1m;6.69;1;ºC
2/2/12 15:50;Temperatura  a 0.1m;5.60;1;ºC
2/2/12 16:00;Temperatura  a 0.1m;5.10;1;ºC
2/2/12 16:10;Temperatura  a 0.1m;5.03;1;ºC
2/2/12 16:20;Temperatura  a 0.1m;6.14;1;ºC
2/2/12 16:30;Temperatura  a 0.1m;5.15;1;ºC
2/2/12 16:40;Temperatura  a 0.1m;4.91;1;ºC
2/2/12 16:50;Temperatura  a 0.1m;4.27;1;ºC
2/2/12 17:00;Temperatura  a 0.1m;3.70;1;ºC
2/2/12 17:10;Temperatura  a 0.1m;3.49;1;ºC
2/2/12 17:20;Temperatura  a 0.1m;3.48;1;ºC
2/2/12 17:30;Temperatura  a 0.1m;3.34;1;ºC
2/2/12 17:40;Temperatura  a 0.1m;2.99;1;ºC
2/2/12 17:50;Temperatura  a 0.1m;2.66;1;ºC
2/2/12 18:00;Temperatura  a 0.1m;2.37;1;ºC
2/2/12 18:10;Temperatura  a 0.1m;2.06;1;ºC
2/2/12 18:20;Temperatura  a 0.1m;1.73;1;ºC
2/2/12 18:30;Temperatura  a 0.1m;1.66;1;ºC
2/2/12 18:40;Temperatura  a 0.1m;1.37;1;ºC
2/2/12 18:50;Temperatura  a 0.1m;1.21;1;ºC
2/2/12 19:00;Temperatura  a 0.1m;0.89;1;ºC
2/2/12 19:10;Temperatura  a 0.1m;0.75;1;ºC
2/2/12 19:20;Temperatura  a 0.1m;0.74;1;ºC
2/2/12 19:30;Temperatura  a 0.1m;0.63;1;ºC
2/2/12 19:40;Temperatura  a 0.1m;0.48;1;ºC
2/2/12 19:50;Temperatura  a 0.1m;0.47;1;ºC
2/2/12 20:00;Temperatura  a 0.1m;0.30;1;ºC
2/2/12 20:10;Temperatura  a 0.1m;0.18;1;ºC
2/2/12 20:20;Temperatura  a 0.1m;0.20;1;ºC
2/2/12 20:30;Temperatura  a 0.1m;0.44;1;ºC
2/2/12 20:40;Temperatura  a 0.1m;0.29;1;ºC
2/2/12 20:50;Temperatura  a 0.1m;0.23;1;ºC
2/2/12 21:00;Temperatura  a 0.1m;0.13;1;ºC
2/2/12 21:10;Temperatura  a 0.1m;0.07;1;ºC
2/2/12 21:20;Temperatura  a 0.1m;0.07;1;ºC
2/2/12 21:30;Temperatura  a 0.1m;0.09;1;ºC
2/2/12 21:40;Temperatura  a 0.1m;0.13;1;ºC
2/2/12 21:50;Temperatura  a 0.1m;-0.06;1;ºC
2/2/12 22:00;Temperatura  a 0.1m;-0.09;1;ºC
2/2/12 22:10;Temperatura  a 0.1m;0.14;1;ºC
2/2/12 22:20;Temperatura  a 0.1m;0.10;1;ºC
2/2/12 22:30;Temperatura  a 0.1m;-0.25;1;ºC
2/2/12 22:40;Temperatura  a 0.1m;-0.26;1;ºC
2/2/12 22:50;Temperatura  a 0.1m;-0.51;1;ºC
2/2/12 23:00;Temperatura  a 0.1m;-0.81;1;ºC
2/2/12 23:10;Temperatura  a 0.1m;-1.31;1;ºC
2/2/12 23:20;Temperatura  a 0.1m;-1.57;1;ºC
2/2/12 23:30;Temperatura  a 0.1m;-1.18;1;ºC
2/2/12 23:40;Temperatura  a 0.1m;-0.86;1;ºC
2/2/12 23:50;Temperatura  a 0.1m;-0.86;1;ºC
3/2/12 0:00;Temperatura  a 0.1m;-0.88;1;ºC
3/2/12 0:10;Temperatura  a 0.1m;-0.82;1;ºC
3/2/12 0:20;Temperatura  a 0.1m;-0.98;1;ºC
3/2/12 0:30;Temperatura  a 0.1m;-1.02;1;ºC
3/2/12 0:40;Temperatura  a 0.1m;-0.94;1;ºC
3/2/12 0:50;Temperatura  a 0.1m;-1.55;1;ºC
3/2/12 1:00;Temperatura  a 0.1m;-0.81;1;ºC
3/2/12 1:10;Temperatura  a 0.1m;-0.67;1;ºC
3/2/12 1:20;Temperatura  a 0.1m;-0.64;1;ºC
3/2/12 1:30;Temperatura  a 0.1m;-0.84;1;ºC
3/2/12 1:40;Temperatura  a 0.1m;-0.87;1;ºC
3/2/12 1:50;Temperatura  a 0.1m;-0.99;1;ºC
3/2/12 2:00;Temperatura  a 0.1m;-1.56;1;ºC
3/2/12 2:10;Temperatura  a 0.1m;-2.33;1;ºC
3/2/12 2:20;Temperatura  a 0.1m;-2.88;1;ºC
3/2/12 2:30;Temperatura  a 0.1m;-2.10;1;ºC
3/2/12 2:40;Temperatura  a 0.1m;-1.85;1;ºC
3/2/12 2:50;Temperatura  a 0.1m;-1.91;1;ºC
3/2/12 3:00;Temperatura  a 0.1m;-1.52;1;ºC
3/2/12 3:10;Temperatura  a 0.1m;-1.88;1;ºC
3/2/12 3:20;Temperatura  a 0.1m;-2.85;1;ºC
3/2/12 3:30;Temperatura  a 0.1m;-2.59;1;ºC
3/2/12 3:40;Temperatura  a 0.1m;-1.84;1;ºC
3/2/12 3:50;Temperatura  a 0.1m;-1.55;1;ºC
3/2/12 4:00;Temperatura  a 0.1m;-1.67;1;ºC
3/2/12 4:10;Temperatura  a 0.1m;-1.50;1;ºC
3/2/12 4:20;Temperatura  a 0.1m;-1.19;1;ºC
3/2/12 4:30;Temperatura  a 0.1m;-1.32;1;ºC
3/2/12 4:40;Temperatura  a 0.1m;-2.06;1;ºC
3/2/12 4:50;Temperatura  a 0.1m;-1.73;1;ºC
3/2/12 5:00;Temperatura  a 0.1m;-1.63;1;ºC
3/2/12 5:10;Temperatura  a 0.1m;-1.53;1;ºC
3/2/12 5:20;Temperatura  a 0.1m;-1.16;1;ºC
3/2/12 5:30;Temperatura  a 0.1m;-0.83;1;ºC
3/2/12 5:40;Temperatura  a 0.1m;-0.75;1;ºC
3/2/12 5:50;Temperatura  a 0.1m;-0.71;1;ºC
3/2/12 6:00;Temperatura  a 0.1m;-0.79;1;ºC
3/2/12 6:10;Temperatura  a 0.1m;-0.51;1;ºC
3/2/12 6:20;Temperatura  a 0.1m;-0.38;1;ºC
3/2/12 6:30;Temperatura  a 0.1m;-0.26;1;ºC
3/2/12 6:40;Temperatura  a 0.1m;-0.14;1;ºC
3/2/12 6:50;Temperatura  a 0.1m;-0.14;1;ºC
3/2/12 7:00;Temperatura  a 0.1m;0.02;1;ºC
3/2/12 7:10;Temperatura  a 0.1m;0.01;1;ºC
3/2/12 7:20;Temperatura  a 0.1m;-0.03;1;ºC
3/2/12 7:30;Temperatura  a 0.1m;0.00;1;ºC
3/2/12 7:40;Temperatura  a 0.1m;0.04;1;ºC
3/2/12 7:50;Temperatura  a 0.1m;-0.01;1;ºC
3/2/12 8:00;Temperatura  a 0.1m;-0.03;1;ºC
3/2/12 8:10;Temperatura  a 0.1m;-0.05;1;ºC
3/2/12 8:20;Temperatura  a 0.1m;0.14;1;ºC
3/2/12 8:30;Temperatura  a 0.1m;0.53;1;ºC
3/2/12 8:40;Temperatura  a 0.1m;0.71;1;ºC
3/2/12 8:50;Temperatura  a 0.1m;1.57;1;ºC
3/2/12 9:00;Temperatura  a 0.1m;2.37;1;ºC
3/2/12 9:10;Temperatura  a 0.1m;3.21;1;ºC
3/2/12 9:20;Temperatura  a 0.1m;2.86;1;ºC
3/2/12 9:30;Temperatura  a 0.1m;2.02;1;ºC
3/2/12 9:40;Temperatura  a 0.1m;2.43;1;ºC
3/2/12 9:50;Temperatura  a 0.1m;2.95;1;ºC
3/2/12 10:00;Temperatura  a 0.1m;3.25;1;ºC
3/2/12 10:10;Temperatura  a 0.1m;3.86;1;ºC
3/2/12 10:20;Temperatura  a 0.1m;5.48;1;ºC
3/2/12 10:30;Temperatura  a 0.1m;6.19;1;ºC
3/2/12 10:40;Temperatura  a 0.1m;6.88;1;ºC
3/2/12 10:50;Temperatura  a 0.1m;7.11;1;ºC
3/2/12 11:00;Temperatura  a 0.1m;6.61;1;ºC
3/2/12 11:10;Temperatura  a 0.1m;7.15;1;ºC
3/2/12 11:20;Temperatura  a 0.1m;7.73;1;ºC
3/2/12 11:30;Temperatura  a 0.1m;7.70;1;ºC
3/2/12 11:40;Temperatura  a 0.1m;7.32;1;ºC
3/2/12 11:50;Temperatura  a 0.1m;5.69;1;ºC
3/2/12 12:00;Temperatura  a 0.1m;5.53;1;ºC
3/2/12 12:10;Temperatura  a 0.1m;6.07;1;ºC
3/2/12 12:20;Temperatura  a 0.1m;7.65;1;ºC
3/2/12 12:30;Temperatura  a 0.1m;7.03;1;ºC
3/2/12 12:40;Temperatura  a 0.1m;8.26;1;ºC
3/2/12 12:50;Temperatura  a 0.1m;8.09;1;ºC
3/2/12 13:00;Temperatura  a 0.1m;7.82;1;ºC
3/2/12 13:10;Temperatura  a 0.1m;6.16;1;ºC
3/2/12 13:20;Temperatura  a 0.1m;7.92;1;ºC
3/2/12 13:30;Temperatura  a 0.1m;7.30;1;ºC
3/2/12 13:40;Temperatura  a 0.1m;8.35;1;ºC
3/2/12 13:50;Temperatura  a 0.1m;7.87;1;ºC
3/2/12 14:00;Temperatura  a 0.1m;7.77;1;ºC
3/2/12 14:10;Temperatura  a 0.1m;7.76;1;ºC
3/2/12 14:20;Temperatura  a 0.1m;8.13;1;ºC
3/2/12 14:30;Temperatura  a 0.1m;8.20;1;ºC
3/2/12 14:40;Temperatura  a 0.1m;7.24;1;ºC
3/2/12 14:50;Temperatura  a 0.1m;7.04;1;ºC
3/2/12 15:00;Temperatura  a 0.1m;7.54;1;ºC
3/2/12 15:10;Temperatura  a 0.1m;7.06;1;ºC
3/2/12 15:20;Temperatura  a 0.1m;6.39;1;ºC
3/2/12 15:30;Temperatura  a 0.1m;6.06;1;ºC
3/2/12 15:40;Temperatura  a 0.1m;6.03;1;ºC
3/2/12 15:50;Temperatura  a 0.1m;5.92;1;ºC
3/2/12 16:00;Temperatura  a 0.1m;6.04;1;ºC
3/2/12 16:10;Temperatura  a 0.1m;6.16;1;ºC
3/2/12 16:20;Temperatura  a 0.1m;5.86;1;ºC
3/2/12 16:30;Temperatura  a 0.1m;5.75;1;ºC
3/2/12 16:40;Temperatura  a 0.1m;5.20;1;ºC
3/2/12 16:50;Temperatura  a 0.1m;5.21;1;ºC
3/2/12 17:00;Temperatura  a 0.1m;5.00;1;ºC
3/2/12 17:10;Temperatura  a 0.1m;4.42;1;ºC
3/2/12 17:20;Temperatura  a 0.1m;4.08;1;ºC
3/2/12 17:30;Temperatura  a 0.1m;3.86;1;ºC
3/2/12 17:40;Temperatura  a 0.1m;3.54;1;ºC
3/2/12 17:50;Temperatura  a 0.1m;3.21;1;ºC
3/2/12 18:00;Temperatura  a 0.1m;2.82;1;ºC
3/2/12 18:10;Temperatura  a 0.1m;2.53;1;ºC
3/2/12 18:20;Temperatura  a 0.1m;2.19;1;ºC
3/2/12 18:30;Temperatura  a 0.1m;2.21;1;ºC
3/2/12 18:40;Temperatura  a 0.1m;2.06;1;ºC
3/2/12 18:50;Temperatura  a 0.1m;1.84;1;ºC
3/2/12 19:00;Temperatura  a 0.1m;1.83;1;ºC
3/2/12 19:10;Temperatura  a 0.1m;1.51;1;ºC
3/2/12 19:20;Temperatura  a 0.1m;1.20;1;ºC
3/2/12 19:30;Temperatura  a 0.1m;1.08;1;ºC
3/2/12 19:40;Temperatura  a 0.1m;1.14;1;ºC
3/2/12 19:50;Temperatura  a 0.1m;1.02;1;ºC
3/2/12 20:00;Temperatura  a 0.1m;0.90;1;ºC
3/2/12 20:10;Temperatura  a 0.1m;0.75;1;ºC
3/2/12 20:20;Temperatura  a 0.1m;0.76;1;ºC
3/2/12 20:30;Temperatura  a 0.1m;0.63;1;ºC
3/2/12 20:40;Temperatura  a 0.1m;0.26;1;ºC
3/2/12 20:50;Temperatura  a 0.1m;0.16;1;ºC
3/2/12 21:00;Temperatura  a 0.1m;-0.06;1;ºC
3/2/12 21:10;Temperatura  a 0.1m;-0.30;1;ºC
3/2/12 21:20;Temperatura  a 0.1m;-0.57;1;ºC
3/2/12 21:30;Temperatura  a 0.1m;-0.64;1;ºC
3/2/12 21:40;Temperatura  a 0.1m;-0.88;1;ºC
3/2/12 21:50;Temperatura  a 0.1m;-0.87;1;ºC
3/2/12 22:00;Temperatura  a 0.1m;-1.40;1;ºC
3/2/12 22:10;Temperatura  a 0.1m;-2.14;1;ºC
3/2/12 22:20;Temperatura  a 0.1m;-2.08;1;ºC
3/2/12 22:30;Temperatura  a 0.1m;-1.42;1;ºC
3/2/12 22:40;Temperatura  a 0.1m;-0.96;1;ºC
3/2/12 22:50;Temperatura  a 0.1m;-0.90;1;ºC
3/2/12 23:00;Temperatura  a 0.1m;-1.13;1;ºC
3/2/12 23:10;Temperatura  a 0.1m;-1.14;1;ºC
3/2/12 23:20;Temperatura  a 0.1m;-1.07;1;ºC
3/2/12 23:30;Temperatura  a 0.1m;-1.32;1;ºC
3/2/12 23:40;Temperatura  a 0.1m;-1.52;1;ºC
3/2/12 23:50;Temperatura  a 0.1m;-1.47;1;ºC
4/2/12 0:00;Temperatura  a 0.1m;-2.38;1;ºC
4/2/12 0:10;Temperatura  a 0.1m;-1.69;1;ºC
4/2/12 0:20;Temperatura  a 0.1m;-1.45;1;ºC
4/2/12 0:30;Temperatura  a 0.1m;-1.46;1;ºC
4/2/12 0:40;Temperatura  a 0.1m;-1.44;1;ºC
4/2/12 0:50;Temperatura  a 0.1m;-1.62;1;ºC
4/2/12 1:00;Temperatura  a 0.1m;-1.34;1;ºC
4/2/12 1:10;Temperatura  a 0.1m;-1.36;1;ºC
4/2/12 1:20;Temperatura  a 0.1m;-1.63;1;ºC
4/2/12 1:30;Temperatura  a 0.1m;-1.68;1;ºC
4/2/12 1:40;Temperatura  a 0.1m;-1.64;1;ºC
4/2/12 1:50;Temperatura  a 0.1m;-2.39;1;ºC
4/2/12 2:00;Temperatura  a 0.1m;-2.05;1;ºC
4/2/12 2:10;Temperatura  a 0.1m;-1.78;1;ºC
4/2/12 2:20;Temperatura  a 0.1m;-1.75;1;ºC
4/2/12 2:30;Temperatura  a 0.1m;-1.78;1;ºC
4/2/12 2:40;Temperatura  a 0.1m;-1.95;1;ºC
4/2/12 2:50;Temperatura  a 0.1m;-2.01;1;ºC
4/2/12 3:00;Temperatura  a 0.1m;-2.05;1;ºC
4/2/12 3:10;Temperatura  a 0.1m;-2.36;1;ºC
4/2/12 3:20;Temperatura  a 0.1m;-2.17;1;ºC
4/2/12 3:30;Temperatura  a 0.1m;-2.25;1;ºC
4/2/12 3:40;Temperatura  a 0.1m;-2.15;1;ºC
4/2/12 3:50;Temperatura  a 0.1m;-2.14;1;ºC
4/2/12 4:00;Temperatura  a 0.1m;-2.30;1;ºC
4/2/12 4:10;Temperatura  a 0.1m;-2.29;1;ºC
4/2/12 4:20;Temperatura  a 0.1m;-2.27;1;ºC
4/2/12 4:30;Temperatura  a 0.1m;-2.19;1;ºC
4/2/12 4:40;Temperatura  a 0.1m;-2.15;1;ºC
4/2/12 4:50;Temperatura  a 0.1m;-2.08;1;ºC
4/2/12 5:00;Temperatura  a 0.1m;-2.14;1;ºC
4/2/12 5:10;Temperatura  a 0.1m;-2.40;1;ºC
4/2/12 5:20;Temperatura  a 0.1m;-2.53;1;ºC
4/2/12 5:30;Temperatura  a 0.1m;-2.44;1;ºC
4/2/12 5:40;Temperatura  a 0.1m;-2.41;1;ºC
4/2/12 5:50;Temperatura  a 0.1m;-2.55;1;ºC
4/2/12 6:00;Temperatura  a 0.1m;-2.66;1;ºC
4/2/12 6:10;Temperatura  a 0.1m;-2.80;1;ºC
4/2/12 6:20;Temperatura  a 0.1m;-2.69;1;ºC
4/2/12 6:30;Temperatura  a 0.1m;-2.69;1;ºC
4/2/12 6:40;Temperatura  a 0.1m;-2.60;1;ºC
4/2/12 6:50;Temperatura  a 0.1m;-2.56;1;ºC
4/2/12 7:00;Temperatura  a 0.1m;-2.72;1;ºC
4/2/12 7:10;Temperatura  a 0.1m;-2.64;1;ºC
4/2/12 7:20;Temperatura  a 0.1m;-2.84;1;ºC
4/2/12 7:30;Temperatura  a 0.1m;-2.76;1;ºC
4/2/12 7:40;Temperatura  a 0.1m;-2.74;1;ºC
4/2/12 7:50;Temperatura  a 0.1m;-2.69;1;ºC
4/2/12 8:00;Temperatura  a 0.1m;-2.84;1;ºC
4/2/12 8:10;Temperatura  a 0.1m;-2.71;1;ºC
4/2/12 8:20;Temperatura  a 0.1m;-2.73;1;ºC
4/2/12 8:30;Temperatura  a 0.1m;-2.45;1;ºC
4/2/12 8:40;Temperatura  a 0.1m;-1.12;1;ºC
4/2/12 8:50;Temperatura  a 0.1m;-0.90;1;ºC
4/2/12 9:00;Temperatura  a 0.1m;-0.65;1;ºC
4/2/12 9:10;Temperatura  a 0.1m;0.02;1;ºC
4/2/12 9:20;Temperatura  a 0.1m;0.60;1;ºC
4/2/12 9:30;Temperatura  a 0.1m;1.10;1;ºC
4/2/12 9:40;Temperatura  a 0.1m;1.76;1;ºC
4/2/12 9:50;Temperatura  a 0.1m;2.56;1;ºC
4/2/12 10:00;Temperatura  a 0.1m;3.57;1;ºC
4/2/12 10:10;Temperatura  a 0.1m;4.44;1;ºC
4/2/12 10:20;Temperatura  a 0.1m;4.80;1;ºC
4/2/12 10:30;Temperatura  a 0.1m;5.34;1;ºC
4/2/12 10:40;Temperatura  a 0.1m;5.76;1;ºC
4/2/12 10:50;Temperatura  a 0.1m;6.40;1;ºC
4/2/12 11:00;Temperatura  a 0.1m;7.11;1;ºC
4/2/12 11:10;Temperatura  a 0.1m;7.66;1;ºC
4/2/12 11:20;Temperatura  a 0.1m;7.85;1;ºC
4/2/12 11:30;Temperatura  a 0.1m;7.79;1;ºC
4/2/12 11:40;Temperatura  a 0.1m;7.63;1;ºC
4/2/12 11:50;Temperatura  a 0.1m;8.24;1;ºC
4/2/12 12:00;Temperatura  a 0.1m;8.47;1;ºC
4/2/12 12:10;Temperatura  a 0.1m;8.35;1;ºC
4/2/12 12:20;Temperatura  a 0.1m;9.11;1;ºC
4/2/12 12:30;Temperatura  a 0.1m;9.63;1;ºC
4/2/12 12:40;Temperatura  a 0.1m;8.59;1;ºC
4/2/12 12:50;Temperatura  a 0.1m;8.48;1;ºC
4/2/12 13:00;Temperatura  a 0.1m;8.86;1;ºC
4/2/12 13:10;Temperatura  a 0.1m;8.62;1;ºC
4/2/12 13:20;Temperatura  a 0.1m;9.52;1;ºC
4/2/12 13:30;Temperatura  a 0.1m;9.28;1;ºC
4/2/12 13:40;Temperatura  a 0.1m;8.89;1;ºC
4/2/12 13:50;Temperatura  a 0.1m;8.73;1;ºC
4/2/12 14:00;Temperatura  a 0.1m;8.60;1;ºC
4/2/12 14:10;Temperatura  a 0.1m;8.55;1;ºC
4/2/12 14:20;Temperatura  a 0.1m;8.90;1;ºC
4/2/12 14:30;Temperatura  a 0.1m;8.97;1;ºC
4/2/12 14:40;Temperatura  a 0.1m;9.32;1;ºC
4/2/12 14:50;Temperatura  a 0.1m;8.82;1;ºC
4/2/12 15:00;Temperatura  a 0.1m;8.47;1;ºC
4/2/12 15:10;Temperatura  a 0.1m;8.46;1;ºC
4/2/12 15:20;Temperatura  a 0.1m;8.18;1;ºC
4/2/12 15:30;Temperatura  a 0.1m;7.75;1;ºC
4/2/12 15:40;Temperatura  a 0.1m;7.87;1;ºC
4/2/12 15:50;Temperatura  a 0.1m;7.66;1;ºC
4/2/12 16:00;Temperatura  a 0.1m;7.69;1;ºC
4/2/12 16:10;Temperatura  a 0.1m;7.56;1;ºC
4/2/12 16:20;Temperatura  a 0.1m;6.99;1;ºC
4/2/12 16:30;Temperatura  a 0.1m;6.72;1;ºC
4/2/12 16:40;Temperatura  a 0.1m;6.26;1;ºC
4/2/12 16:50;Temperatura  a 0.1m;5.84;1;ºC
4/2/12 17:00;Temperatura  a 0.1m;5.67;1;ºC
4/2/12 17:10;Temperatura  a 0.1m;5.00;1;ºC
4/2/12 17:20;Temperatura  a 0.1m;4.31;1;ºC
4/2/12 17:30;Temperatura  a 0.1m;4.09;1;ºC
4/2/12 17:40;Temperatura  a 0.1m;3.69;1;ºC
4/2/12 17:50;Temperatura  a 0.1m;2.96;1;ºC
4/2/12 18:00;Temperatura  a 0.1m;2.69;1;ºC
4/2/12 18:10;Temperatura  a 0.1m;2.38;1;ºC
4/2/12 18:20;Temperatura  a 0.1m;2.23;1;ºC
4/2/12 18:30;Temperatura  a 0.1m;2.22;1;ºC
4/2/12 18:40;Temperatura  a 0.1m;2.10;1;ºC
4/2/12 18:50;Temperatura  a 0.1m;2.14;1;ºC
4/2/12 19:00;Temperatura  a 0.1m;1.78;1;ºC
4/2/12 19:10;Temperatura  a 0.1m;1.39;1;ºC
4/2/12 19:20;Temperatura  a 0.1m;1.20;1;ºC
4/2/12 19:30;Temperatura  a 0.1m;1.08;1;ºC
4/2/12 19:40;Temperatura  a 0.1m;1.11;1;ºC
4/2/12 19:50;Temperatura  a 0.1m;1.46;1;ºC
4/2/12 20:00;Temperatura  a 0.1m;1.45;1;ºC
4/2/12 20:10;Temperatura  a 0.1m;1.23;1;ºC
4/2/12 20:20;Temperatura  a 0.1m;0.83;1;ºC
4/2/12 20:30;Temperatura  a 0.1m;0.85;1;ºC
4/2/12 20:40;Temperatura  a 0.1m;0.89;1;ºC
4/2/12 20:50;Temperatura  a 0.1m;0.72;1;ºC
4/2/12 21:00;Temperatura  a 0.1m;0.59;1;ºC
4/2/12 21:10;Temperatura  a 0.1m;0.57;1;ºC
